time,prediction
1.0,0.3801192933746757
2.0,0.3499242656617357
3.0,0.34565375238330576
4.0,0.3029935075190603
5.0,0.39714721434732503
6.0,0.37956341921094
7.0,0.3923563025891447
8.0,0.40222816167954456
9.0,0.40805400711893647
10.0,0.5299791552204882
11.0,0.38546110194510896
12.0,0.3817395868055721
13.0,0.4107719143441345
14.0,0.33909420546846963
15.0,0.3888392921279603
16.0,0.37668002396178996
17.0,0.36152564404664
18.0,0.46929433812853166
19.0,0.3956206406300692
20.0,0.4446910111805412
21.0,0.3938983467161215
22.0,0.393619236832384
23.0,0.41652216419822735
24.0,0.40592134105124966
25.0,0.42517911048690016
26.0,0.40663141679345094
27.0,0.3548770701691743
28.0,0.33866098207541456
29.0,0.33199264451938926
30.0,0.35049084536683905
31.0,0.34631972544646455
32.0,0.3463256664992068
33.0,0.3715283494846562
34.0,0.3881271739163653
35.0,0.4140241290285095
36.0,0.4269978096334078
37.0,0.43751479223298756
38.0,0.45740140497985315
39.0,0.3964326170537881
40.0,0.42142279813437933
41.0,0.5035951438806855
42.0,0.3737090102225999
43.0,0.5178931822511486
44.0,0.49975585128041927
45.0,0.471478127877248
46.0,0.40078894649260527
47.0,0.3679913948607678
48.0,0.3872404934892869
49.0,0.4172214154867439
50.0,0.4520382735039766
51.0,0.5377647756240995
52.0,0.3867490404117845
53.0,0.38368874326371677
54.0,0.4667959048755531
55.0,0.4934321673091958
56.0,0.421278993133107
57.0,0.3690049588485433
58.0,0.40627915375283274
59.0,0.34759919279753493
60.0,0.39292698446041907
61.0,0.4987702887999884
62.0,0.5531099678917676
63.0,0.6854293080897508
64.0,0.6705023752485809
65.0,0.5699713140983287
66.0,0.546120764811401
67.0,0.45040062794991204
68.0,0.5047388515637969
69.0,0.5615362630913385
70.0,0.5733938735792188
71.0,0.5403671245889582
72.0,0.5645222339033966
73.0,0.7274546659579564
74.0,0.6960816787314364
75.0,0.584952788236215
76.0,0.6128016124643958
77.0,0.6172517191600269
78.0,0.5969459428680087
79.0,0.547193131903317
80.0,0.5860732447547121
81.0,0.5616382125143519
82.0,0.5820067489265213
83.0,0.5874528179271318
84.0,0.5265356100650583
85.0,0.6273837252354435
