time,prediction
1,0.3797485726740589
2,0.3623567039502116
3,0.35917121685073466
4,0.32016787379576395
5,0.4054188341443373
6,0.37775941758375453
7,0.39302931461165663
8,0.4104618674836996
9,0.4034844005243026
10,0.5261824743614294
11,0.3906613568858357
12,0.38391514256396764
13,0.3979421973584725
14,0.3393351385809675
15,0.40016745392345066
16,0.37517183455142156
17,0.349861856441786
18,0.4671236059528261
19,0.3928599188248826
20,0.45126237908408007
21,0.3885928259128638
22,0.3862542468316666
23,0.4176807602831924
24,0.4088049346025147
25,0.41884013006769705
26,0.40773502419047836
27,0.3517168448978133
28,0.3382103148531168
29,0.3274404137196664
30,0.36503024233011716
31,0.3529294075237112
32,0.34353133858520263
33,0.37361951372938673
34,0.38285001917555067
35,0.4210244779840032
36,0.43855328608594785
37,0.4527556181744853
38,0.44248152702876853
39,0.40376219446190326
40,0.4200917921614774
41,0.5145150203658665
42,0.3623618629744141
43,0.5181733723037851
44,0.5162272441768716
45,0.4685657626705718
46,0.4118163586051078
47,0.3768385876071439
48,0.3736154743312867
49,0.384804942373312
50,0.4696881228753422
51,0.5575053047805795
52,0.38481882727123484
53,0.37109284950070376
54,0.4513481224969314
55,0.48353018916084284
56,0.419362191231027
57,0.39348805401962267
58,0.41776934398385085
59,0.34353610829792725
60,0.3769427265460035
61,0.4915488008495467
62,0.5593342342166249
63,0.6697343015238817
64,0.6646417719585248
65,0.5459697438169753
66,0.5463443804386576
67,0.4468703206094878
68,0.49022087038297146
69,0.5538731302385363
70,0.5810141254313163
71,0.544153344276568
72,0.5672221107470892
73,0.7285503442174661
74,0.6821914403759537
75,0.5880720889841239
76,0.6013411385930596
77,0.6383862652091464
78,0.6135233631425832
79,0.5491176768700613
80,0.5830241045569661
81,0.5567773968741693
82,0.5851852783860869
83,0.5459589838392198
84,0.518949848215374
85,0.6306430955380369
86,0.6257999002909109
87,0.5720187708613095
88,0.5710985396121397
89,0.6387559657752916
90,0.6620704977885211
91,0.5832964250261204
92,0.6027221447971993
93,0.5572715649457217
94,0.5284523840067593
95,0.5430838552369692
96,0.5422379187011707
97,0.6238560280177446
98,0.5906808384562405
99,0.6000908526373138
100,0.5538889603914303
101,0.6575811228036195
102,0.625410183121427
103,0.6047738545060373
104,0.6579607978481758
105,0.6749517337110783
106,0.7062046583063573
107,0.5961162282213092
108,0.5950851391654843
109,0.6410555370684026
110,0.6166939931034079
111,0.5544891743909168
112,0.6510501470341662
113,0.5811653277362413
114,0.6262704520194352
115,0.6793879151417115
116,0.6310668350274107
117,0.5714544963020974
118,0.6212750480292548
119,0.6836399465324233
120,0.6293702387179072
121,0.6021148493554207
122,0.587075802540288
123,0.640268371699055
124,0.6327907187510549
125,0.655773332064208
126,0.5918551073500233
127,0.6209212236144375
128,0.6193146785474628
129,0.7640920757988022
130,0.6339198399566659
131,0.7037534458340285
132,0.6066119170273696
133,0.6821121655232778
134,0.6757153893359821
135,0.6415028258039653
136,0.663014718813433
137,0.6734095985759948
138,0.7022590355408016
139,0.6852943864420756
140,0.6723980125844162
141,0.6834681115526997
142,0.6791461450612991
143,0.7699750454881235
144,0.7810605882536759
145,0.7384549001009023
146,0.6901237276964093
147,0.7829721370554216
148,0.6811082135663981
149,0.710632438868734
150,0.7007139880306416
151,0.644636202973929
152,0.6051249406180534
153,0.6760521683352387
154,0.6903381073349196
155,0.6020201325558224
156,0.6483604673480443
157,0.6824106771056078
158,0.6171691976801064
159,0.657304206256797
160,0.6927881089128629
161,0.5947185604250416
162,0.7350890098639595
163,0.6422605582878514
164,0.6763065915844743
165,0.5683867857945334
166,0.6174135580544021
167,0.6274173595142998
168,0.6385214319633373
169,0.6460963129699115
170,0.6449494831472828
171,0.6679052671071146
172,0.6513169979742168
173,0.6652218218556613
174,0.36503024233011716
175,0.3529294075237112
176,0.34353133858520263
177,0.37361951372938673
178,0.38285001917555067
179,0.4210244779840032
180,0.43855328608594785
181,0.4527556181744853
182,0.44248152702876853
183,0.40376219446190326
184,0.4200917921614774
185,0.5145150203658665
186,0.3623618629744141
187,0.5181733723037851
188,0.5162272441768716
189,0.4685657626705718
190,0.4118163586051078
191,0.3768385876071439
192,0.3736154743312867
