time,prediction
1,0.3811961233376122
2,0.3583412822109814
3,0.3421700401290629
4,0.29754148413993614
5,0.3718113516762812
6,0.3704885840989364
7,0.3876621740159022
8,0.3706952531579267
9,0.39842803766378715
10,0.5302722790295942
11,0.381641434971771
12,0.38394045845700825
13,0.390619952323585
14,0.33912123983451087
15,0.39574542517147193
16,0.360277064146287
17,0.3354658029456028
18,0.42170200269835395
19,0.3983274089704362
20,0.40148253731639433
21,0.40467095217264504
22,0.38678187639974637
23,0.409140742121376
24,0.4064408271709626
25,0.4110786959713966
26,0.40368694056425924
27,0.35626496696469623
28,0.34037510625353706
29,0.3141481873413151
30,0.36489317221340106
31,0.3476034394565629
32,0.3447043963537454
33,0.37365301912179094
34,0.37995073949008373
35,0.4045278782596407
36,0.41009809315765233
37,0.434225127166252
38,0.43036900785577215
39,0.38028258344804156
40,0.4017144730093706
41,0.4872949774388687
42,0.37561902526423263
43,0.49506941271852034
44,0.5073267865569587
45,0.45632388063854207
46,0.41297429855166834
47,0.3720423037708181
48,0.38645077381126086
49,0.4083796453383089
50,0.4644232471457369
51,0.5171278416711855
52,0.3684956605507874
53,0.383861843992038
54,0.47197592435783
55,0.4570785809172431
56,0.41241743824377897
57,0.3585913406515403
58,0.398931549347791
59,0.3921551341890142
60,0.4162295011567233
61,0.4968119286133336
62,0.5467576306381564
63,0.6972291495134497
64,0.6627720996093415
65,0.5361485379805702
66,0.5243578488031254
67,0.4686159763872896
68,0.49788358500340746
69,0.5610601235125505
70,0.5767052053886269
71,0.5571457802388649
72,0.5863388694089482
73,0.7444262999428185
74,0.6844071958566091
75,0.5805911721778452
76,0.5925436947412339
77,0.6292409398776229
78,0.5894200825786926
79,0.5798110884648127
80,0.614102885618915
81,0.5756829334396839
82,0.5892426263975388
83,0.5532086149866522
84,0.5544137347876779
85,0.6505661335483321
86,0.6104371102059977
87,0.5775954488942311
88,0.5929761257441648
89,0.650950385839072
90,0.6580934446614772
91,0.5896292546661897
92,0.6314724880236101
93,0.566111430916622
94,0.5418604928872934
95,0.5495107606593042
96,0.5451441715322684
97,0.6394880459816384
98,0.6011826393804486
99,0.6298212055797774
100,0.5859603556830946
101,0.6686598451168311
102,0.6891315806235401
103,0.6043647833229584
104,0.6675062594138218
105,0.6831357414140534
106,0.7367874059934391
107,0.6049240977130071
108,0.5909310004081455
109,0.6581865436833174
110,0.6229344735572726
111,0.565960741844705
112,0.6858697536215029
113,0.598556768524344
114,0.666348482029023
115,0.6970956539529085
116,0.6313479413713224
117,0.5957018990765186
118,0.6305749252188868
119,0.7480299356178266
120,0.6573866346716097
121,0.6213861613419454
122,0.6326642785960032
123,0.652546476057285
124,0.663791754501337
125,0.6810660992375082
126,0.6290011935381
127,0.6229953902845201
128,0.6338056024011546
129,0.7797745316891302
130,0.6502408707968969
131,0.7208167672363501
132,0.6399861516266085
133,0.7112523356024385
134,0.6860583652858366
135,0.654431604548586
136,0.6905818093718801
137,0.6897673335638143
138,0.7222661102698285
139,0.691145275109303
140,0.6690936930080648
141,0.6953005088373325
142,0.6894022772046396
143,0.7857218700404995
144,0.7904367857880599
145,0.7819180615351311
146,0.7069210093869898
147,0.7748199061019065
148,0.6951931310425303
149,0.7207233999235599
150,0.7227941654493024
151,0.6802990575288211
152,0.629156725842422
153,0.6784200921555632
154,0.6943023346148458
155,0.6254750194348209
156,0.657242915303139
157,0.7030995484426323
158,0.6263016957290846
159,0.6670302186245292
160,0.7095859902627046
161,0.6188748544096414
162,0.7535588287492101
163,0.6376342238200952
164,0.6915398026424706
165,0.5769731391774083
166,0.6416039738401931
167,0.630063332783954
168,0.6368425510012704
169,0.6463108783533051
170,0.6520905128253272
171,0.7002681314444391
172,0.6729990538845018
173,0.6751856543976015
174,0.36489317221340106
175,0.3476034394565629
176,0.3447043963537454
177,0.37365301912179094
178,0.37995073949008373
179,0.4045278782596407
180,0.41009809315765233
181,0.434225127166252
182,0.43036900785577215
183,0.38028258344804156
184,0.4017144730093706
185,0.4872949774388687
186,0.37561902526423263
187,0.49506941271852034
188,0.5073267865569587
189,0.45632388063854207
190,0.41297429855166834
191,0.3720423037708181
192,0.38645077381126086
193,0.4083796453383089
194,0.4644232471457369
195,0.5171278416711855
196,0.3684956605507874
197,0.383861843992038
198,0.47197592435783
199,0.4570785809172431
200,0.41241743824377897
201,0.3585913406515403
202,0.398931549347791
203,0.3921551341890142
204,0.4162295011567233
205,0.4968119286133336
206,0.5467576306381564
207,0.6972291495134497
208,0.6627720996093415
209,0.5361485379805702
210,0.5243578488031254
211,0.4686159763872896
212,0.49788358500340746
213,0.5610601235125505
214,0.5767052053886269
215,0.5571457802388649
216,0.5863388694089482
217,0.7444262999428185
218,0.6844071958566091
219,0.5805911721778452
220,0.5925436947412339
221,0.6292409398776229
222,0.5894200825786926
223,0.5798110884648127
224,0.614102885618915
225,0.5756829334396839
226,0.5892426263975388
227,0.5532086149866522
228,0.5544137347876779
229,0.6505661335483321
230,0.6104371102059977
231,0.5775954488942311
232,0.5929761257441648
233,0.650950385839072
234,0.6580934446614772
235,0.5896292546661897
236,0.6314724880236101
237,0.566111430916622
238,0.5418604928872934
239,0.5495107606593042
240,0.5451441715322684
241,0.6394880459816384
242,0.6011826393804486
243,0.6298212055797774
244,0.5859603556830946
245,0.6686598451168311
246,0.6891315806235401
247,0.6043647833229584
248,0.6675062594138218
249,0.6831357414140534
250,0.7367874059934391
251,0.6049240977130071
252,0.5909310004081455
253,0.6581865436833174
254,0.6229344735572726
255,0.565960741844705
256,0.6858697536215029
257,0.598556768524344
258,0.666348482029023
259,0.6970956539529085
260,0.6313479413713224
261,0.5957018990765186
262,0.6305749252188868
263,0.7480299356178266
264,0.6573866346716097
265,0.6213861613419454
266,0.6326642785960032
267,0.652546476057285
268,0.663791754501337
269,0.6810660992375082
270,0.6290011935381
271,0.6229953902845201
272,0.6338056024011546
273,0.7797745316891302
274,0.6502408707968969
275,0.7208167672363501
276,0.6399861516266085
277,0.7112523356024385
278,0.6860583652858366
279,0.654431604548586
280,0.6905818093718801
281,0.6897673335638143
282,0.7222661102698285
283,0.691145275109303
284,0.6690936930080648
285,0.6953005088373325
286,0.6894022772046396
287,0.7857218700404995
288,0.7904367857880599
289,0.7819180615351311
290,0.7069210093869898
291,0.7748199061019065
292,0.6951931310425303
293,0.7207233999235599
294,0.7227941654493024
295,0.6802990575288211
296,0.629156725842422
297,0.6784200921555632
298,0.6943023346148458
299,0.6254750194348209
300,0.657242915303139
301,0.7030995484426323
302,0.6263016957290846
303,0.6670302186245292
304,0.7095859902627046
305,0.6188748544096414
306,0.7535588287492101
307,0.6376342238200952
308,0.6915398026424706
309,0.5769731391774083
310,0.6416039738401931
311,0.630063332783954
312,0.6368425510012704
313,0.6463108783533051
314,0.6520905128253272
315,0.7002681314444391
316,0.6729990538845018
317,0.6751856543976015
318,0.6831854792989137
319,0.7207626447012279
320,0.6992919839714686
321,0.7183200573280171
322,0.6830936952734474
323,0.6767293387415957
324,0.6599120690434571
325,0.6799964675304808
326,0.6066488232482351
327,0.6854683874029394
328,0.6625644108545183
329,0.7199305740489523
330,0.6849104141687541
331,0.6577895438420518
332,0.684406202901077
333,0.6810276067484065
334,0.6814479379004771
335,0.6983735826715933
336,0.6947905696668112
337,0.7034020007674681
338,0.576397537289116
339,0.6277996327575891
340,0.6409845517844754
341,0.7368434259332972
342,0.6617080668800646
343,0.634413372407102
344,0.7065008929490777
345,0.7067088404775337
346,0.7049961868324786
347,0.710824695460291
348,0.7060406450010805
349,0.7299293975147518
350,0.7547428364297069
351,0.6929765517367518
352,0.7630754813529135
353,0.7035769861079795
354,0.6791625968767468
355,0.6611365825466458
356,0.6307643657754951
357,0.5066022853537595
358,0.5066022853537595
359,0.5066022853537595
360,0.4110786959713966
361,0.40368694056425924
362,0.35626496696469623
363,0.34037510625353706
364,0.3141481873413151
365,0.36489317221340106
366,0.3476034394565629
367,0.3447043963537454
368,0.37365301912179094
369,0.37995073949008373
370,0.4045278782596407
371,0.41009809315765233
372,0.434225127166252
373,0.43036900785577215
374,0.38028258344804156
375,0.4017144730093706
376,0.4872949774388687
377,0.37561902526423263
378,0.49506941271852034
379,0.5073267865569587
380,0.45632388063854207
381,0.41297429855166834
382,0.3720423037708181
383,0.38645077381126086
384,0.4083796453383089
385,0.4644232471457369
386,0.5171278416711855
387,0.3684956605507874
388,0.383861843992038
389,0.47197592435783
390,0.4570785809172431
391,0.41241743824377897
392,0.3585913406515403
393,0.398931549347791
394,0.3921551341890142
395,0.4162295011567233
396,0.4968119286133336
397,0.5467576306381564
398,0.6972291495134497
399,0.6627720996093415
400,0.5361485379805702
401,0.5243578488031254
402,0.4686159763872896
403,0.49788358500340746
404,0.5610601235125505
405,0.5767052053886269
406,0.5571457802388649
407,0.5863388694089482
408,0.7444262999428185
409,0.6844071958566091
410,0.5805911721778452
411,0.5925436947412339
412,0.6292409398776229
413,0.5894200825786926
414,0.5798110884648127
415,0.614102885618915
416,0.5756829334396839
