time,prediction
1,0.3780432100587715
2,0.3548061531682039
3,0.33527316851423344
4,0.2901663627129197
5,0.3742221014084322
6,0.37105951045905167
7,0.38847031278557054
8,0.3715999048551545
9,0.40102292860917715
10,0.552860539119685
11,0.38005965350049414
12,0.38107796173256914
13,0.39051002916146044
14,0.33590092639696756
15,0.3934110739488038
16,0.3587511509679119
17,0.33009163303733474
18,0.4241137155301059
19,0.40223160170248
20,0.4029641563491738
21,0.40630314976074045
22,0.38611489567832036
23,0.41607499070219073
24,0.40067765641760744
25,0.41116479130553474
26,0.40082971007313084
27,0.36065980284612265
28,0.3332821208564153
29,0.31369519982346933
30,0.3587054741783689
31,0.34558175061692636
32,0.34069670137820457
33,0.36534740388382353
34,0.37278113758616577
35,0.406609313746535
36,0.41299646257983086
37,0.4431806988579904
38,0.43570844543960785
39,0.384946301486614
40,0.4120549438086799
41,0.49130570211452085
42,0.37207208736279623
43,0.49988891586766104
44,0.5075948961644848
45,0.45682995923873193
46,0.404318693795538
47,0.358064291117684
48,0.3870154507924851
49,0.398085084845091
50,0.46764741438691715
51,0.5164848589613298
52,0.3639133479260892
53,0.3814087358135654
54,0.47600044051695833
55,0.4643999282608391
56,0.41168600407085065
57,0.3465382542507286
58,0.4048367069763731
59,0.38160028348091496
60,0.41231252556257614
61,0.49680989585340524
62,0.553703035593991
63,0.6910242645574534
64,0.6500211581138882
65,0.5283510571586686
66,0.5185410304959707
67,0.46446292761915114
68,0.4949477011315899
69,0.5613918839757199
70,0.5857363214368704
71,0.5552228086760718
72,0.5907906686330111
73,0.746863161544796
74,0.6694485909851363
75,0.5806641699579045
76,0.5916213972445981
77,0.6258623588507186
78,0.5913505546581572
79,0.5800008776416801
80,0.6246486020791688
81,0.5769316589031471
82,0.5892588518736419
83,0.5516879458954624
84,0.5540025614314378
85,0.6490281355252592
86,0.6195146432013516
87,0.587390996628924
88,0.5961685584095726
89,0.6590282199580246
90,0.6721272833515155
91,0.5910803344246752
92,0.6305265136385365
93,0.5694303762971016
94,0.5516884305666325
95,0.5637650418040486
96,0.5503270375316154
97,0.6415020269542535
98,0.6105344851263051
99,0.6347951130936766
100,0.595071601567573
101,0.675356380307977
102,0.7023302550529424
103,0.5975377172210641
104,0.6777796898878058
105,0.6981241289844485
106,0.7468971904574206
107,0.6020450443931683
108,0.590430547534637
109,0.6607159482381317
110,0.6297410460951425
111,0.5637299361087741
112,0.6776745540835675
113,0.6010744288971448
114,0.63625727619411
